inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,22.06597391,88.10686372,West Bengal,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,9,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,9,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,9,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,28.70493591,77.08086459,Delhi,9,2024
Travelling,Airtel,4G,5,Satisfactory,26.2565352,86.310576,Bihar,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,27.448108333333334,82.62773,Uttar Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,5,Satisfactory,15.51237799,80.0393175,Andhra Pradesh,12,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,12,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,12,2024
Travelling,Airtel,4G,2,Poor Voice Quality,19.10854043,72.88429197,Maharashtra,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,26.48817921,87.04873374,Bihar,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,32.100135,75.94500833333333,Himachal Pradesh,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,26.8834869,81.0447585,Uttar Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,28.557593626901507,77.07528367638588,Delhi,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,28.28404833333333,97.01459,Arunachal Pradesh,1,2025
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,30.374095000000004,76.77722833333334,Haryana,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,30.378615,75.53465833333333,Punjab,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,30.26846185,76.16430989,Punjab,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,28.45155065,77.51022442,Uttar Pradesh,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,26.11021852,84.50636174,Bihar,1,2025
Travelling,Airtel,4G,5,Satisfactory,26.06491297949105,81.58714514225721,Uttar Pradesh,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,16.468668333333333,82.03001333333334,Andhra Pradesh,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,28.6454376,77.36948822,Uttar Pradesh,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.02773611,75.389813,Punjab,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.2791655,75.6522661,Punjab,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.10554424,76.37248141,Himachal Pradesh,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,30.578861666666665,74.23904333333333,Punjab,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,29.9700858,76.1186749,Punjab,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,28.6810357,77.2967362,Delhi,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,28.451532,77.5097125,Uttar Pradesh,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,25.65482666666667,86.32918999999998,Bihar,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
